id_student,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268
258894,4.9375,3.3333333333333335,2.75,5.5,3.0,3.0,1.6666666666666667,1.75,5.0,2.6666666666666665,0.0,1.8571428571428572,1.75,1.75,8.0,1.75,1.6666666666666667,2.909090909090909,3.3636363636363638,1.3333333333333333,3.2,3.2857142857142856,1.0,1.75,0.0,3.4,1.8,5.555555555555555,5.846153846153846,12.615384615384615,2.625,0.0,4.857142857142857,2.1666666666666665,0.0,1.8571428571428572,0.0,2.6666666666666665,1.3333333333333333,5.6,2.8333333333333335,0.0,0.0,0.0,2.7142857142857144,2.888888888888889,3.6,2.6,0.0,1.5,1.6,1.1666666666666667,1.7777777777777777,2.6,2.25,2.0,1.0,2.25,6.466666666666667,1.75,2.0,1.0,3.6666666666666665,2.7142857142857144,0.0,1.6666666666666667,1.5,2.0,1.5555555555555556,7.333333333333333,3.2857142857142856,2.5,0.0,2.0,1.3333333333333333,1.5,4.4,1.75,0.0,0.0,1.75,0.0,2.125,3.1818181818181817,1.0,4.5,1.0,5.125,4.166666666666667,3.4444444444444446,0.0,1.0,0.0,0.0,1.1428571428571428,2.142857142857143,1.0,1.0,1.0,2.6666666666666665,3.0,3.5454545454545454,5.5,3.3333333333333335,3.0,6.111111111111111,2.0,6.0,4.090909090909091,5.75,2.0,2.6,5.785714285714286,6.333333333333333,1.6666666666666667,3.5454545454545454,4.0,2.5714285714285716,2.5714285714285716,1.125,2.857142857142857,1.6666666666666667,2.3333333333333335,1.6666666666666667,0.0,2.6666666666666665,3.2857142857142856,3.6,1.7142857142857142,5.538461538461538,0.0,6.555555555555555,5.222222222222222,5.666666666666667,13.666666666666666,2.4,6.0,6.0,2.888888888888889,4.0,4.166666666666667,1.4,1.75,5.6,8.625,3.0,4.0,1.25,2.2,2.6,3.5,3.111111111111111,3.9,1.4,3.2,0.0,1.0,5.0,2.3333333333333335,1.5,2.4,8.272727272727273,1.7142857142857142,2.7142857142857144,9.0,1.25,1.875,3.857142857142857,1.75,2.0,2.75,0.0,2.6666666666666665,4.7,5.3076923076923075,4.125,5.666666666666667,4.071428571428571,4.0,4.285714285714286,5.7272727272727275,3.0,3.5,2.4,5.125,7.166666666666667,3.0,1.75,3.0,1.6666666666666667,2.0,0.0,2.125,2.1666666666666665,2.0,1.25,0.0,1.5,1.0,0.0,2.1666666666666665,2.0,3.4,0.0,2.0,0.0,2.857142857142857,0.0,0.0,1.6,1.5,0.0,0.0,2.0,1.6666666666666667,1.5,3.642857142857143,0.0,0.0,0.0,1.5714285714285714,0.0,1.6666666666666667,0.0,3.111111111111111,3.375,0.0,4.0,0.0,4.0,0.0,0.0,1.6,2.25,0.0,1.8,0.0,4.9375,0.0,0.0,1.0,5.6,0.0,6.166666666666667,0.0,0.0,0.0,0.0,5.454545454545454,0.0,2.5,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260355,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,8.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,0.0,0.0,0.0,0.0,0.0,2.5555555555555554,4.5,0.0,0.0,0.0,2.0,0.0,0.0,3.75,1.5,3.5,2.0,4.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.666666666666667,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,5.0,2.0,0.0,2.5,0.0,0.0,9.5,2.5,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2857142857142856,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.7272727272727273,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262011,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.5,0.0,0.0,2.0,3.0,0.0,0.0,3.2,5.0476190476190474,5.666666666666667,2.8181818181818183,3.3333333333333335,3.857142857142857,1.0,0.0,2.2,0.0,5.0,2.857142857142857,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.4,2.0,2.0,0.0,0.0,0.0,1.4285714285714286,0.0,5.5,0.0,0.0,0.0,0.0,0.0,2.8,0.0,2.0,5.0,0.0,0.0,0.0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.625,7.25,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.25,6.125,0.0,0.0,0.0,1.0,1.6,1.5,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,6.0,3.0,1.0,2.0,0.0,0.0,5.0,2.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.153846153846153,2.857142857142857,2.25,0.0,0.0,2.0,2.75,1.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.857142857142857,1.8571428571428572,2.0,0.0,0.0,0.0,1.25,2.2,0.0,0.0,1.4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,5.0,1.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262934,4.043478260869565,4.857142857142857,0.0,3.0,4.75,0.0,0.0,5.333333333333333,5.5,0.0,5.611111111111111,2.4,2.909090909090909,3.2,0.0,0.0,0.0,0.0,5.5,0.0,1.5,7.0,3.875,0.0,2.888888888888889,2.25,2.8,3.727272727272727,4.3,0.0,0.0,2.0,0.0,6.0,2.6,3.0,2.0,3.0,2.25,5.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,6.125,0.0,0.0,5.0,4.545454545454546,0.0,3.5,0.0,2.25,0.0,1.7142857142857142,5.333333333333333,3.0,5.222222222222222,3.2,0.0,0.0,0.0,2.142857142857143,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.6666666666666667,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,1.5,0.0,1.5,3.5714285714285716,0.0,1.0,0.0,2.0,0.0,2.0,2.8,0.0,5.6,0.0,1.75,4.0,0.0,3.0,1.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,3.8181818181818183,1.0,0.0,3.7333333333333334,1.5,2.0,2.5,1.5,0.0,1.0,0.0,1.6666666666666667,0.0,5.5,0.0,1.0,0.0,0.0,2.1666666666666665,7.0,0.0,0.0,4.0,0.0,2.25,0.0,1.0,0.0,0.0,2.0,0.0,5.2,1.0,1.0,4.5,0.0,0.0,0.0,0.0,1.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,3.6,0.0,1.0,1.6666666666666667,0.0,0.0,0.0,3.0,0.0,0.0,1.5,0.0,1.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.7777777777777777,0.0,0.0,0.0,0.0,0.0,2.0,3.5714285714285716,2.4,0.0,0.0,4.0,1.5,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,2.0,1.3333333333333333,0.0,0.0,4.222222222222222,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.857142857142857,2.4,2.5294117647058822,0.0,0.0,6.285714285714286,3.7142857142857144,0.0,3.6,1.0,0.0,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,6.733333333333333,5.888888888888889,0.0,5.75,3.75,4.769230769230769,5.2,0.0,0.0,0.0,6.625,0.0,5.0,7.428571428571429,2.75,3.2857142857142856,0.0,10.333333333333334,0.0,4.25,0.0,0.0,0.0,3.5,5.857142857142857,1.0,0.0,0.0,0.0,4.75,1.6,2.7142857142857144,3.2,7.6,0.0,5.25,4.5,1.5,0.0,8.0,4.2727272727272725,6.0,3.1,2.8333333333333335,0.0,3.4166666666666665,0.0,5.0,0.0,3.5,0.0,0.0,0.0,2.6,5.75,0.0,0.0,0.0,4.0,4.4,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.6666666666666665,0.0,4.0,5.0,0.0,5.333333333333333,9.666666666666666,3.875,1.8,0.0,0.0,0.0,4.0,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,1.5,0.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,4.25,8.0,3.0,0.0,5.666666666666667,3.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,4.5,16.0,4.0,0.0,0.0,0.0,0.0,2.6,0.0,2.0,0.0,0.0,6.0,0.0,5.666666666666667,7.111111111111111,0.0,7.25,6.166666666666667,0.0,3.0,6.333333333333333,2.909090909090909,3.3636363636363638,1.2857142857142858,5.125,1.3333333333333333,3.0,0.0,4.777777777777778,4.833333333333333,0.0,0.0,0.0,7.166666666666667,0.0,4.8,1.0,0.0,0.0,2.25,0.0,4.0,0.0,0.0,0.0,0.0,5.384615384615385,0.0,1.6666666666666667,0.0,3.6,0.0,0.0,0.0,0.0,2.4285714285714284,0.0,6.444444444444445,0.0,0.0,0.0,0.0,0.0,2.857142857142857,0.0,2.2857142857142856,0.0,3.375,2.5714285714285716,2.0,0.0,2.25,3.0,0.0,1.8,0.0,4.333333333333333,0.0,4.2727272727272725,0.0,5.25,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,7.166666666666667,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.4,5.0,7.666666666666667,2.6,1.3333333333333333,4.6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
268733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.555555555555555,3.75,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271251,4.181818181818182,5.25,0.0,0.0,3.6,7.0,4.785714285714286,10.5,0.0,0.0,0.0,4.928571428571429,0.0,4.4,1.0,6.25,1.25,1.0,4.5,11.2,3.1666666666666665,8.777777777777779,7.1,8.5,6.6,9.166666666666666,2.3333333333333335,2.1666666666666665,1.0,3.0,0.0,2.75,6.75,6.0,5.0,4.285714285714286,4.5,0.0,0.0,0.0,0.0,0.0,6.0,1.25,6.5,0.0,0.0,7.833333333333333,14.125,9.333333333333334,0.0,3.75,6.571428571428571,4.8,1.8,3.857142857142857,0.0,2.75,0.0,0.0,4.333333333333333,3.1666666666666665,23.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,0.0,0.0,8.857142857142858,3.5,0.0,3.5,0.0,0.0,0.0,1.0,3.75,6.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.5,1.0,0.0,4.2,7.0,1.3333333333333333,3.5,0.0,0.0,0.0,0.0,3.5,0.0,4.333333333333333,0.0,3.0,6.0,5.0,0.0,3.0,5.0,4.666666666666667,3.0,3.0,4.333333333333333,0.0,5.833333333333333,0.0,0.0,2.5,0.0,4.0,0.0,0.0,0.0,8.666666666666666,4.25,5.125,8.285714285714286,0.0,0.0,5.5,1.0,0.0,9.333333333333334,2.0,0.0,0.0,5.0,0.0,0.0,0.0,9.0,5.0,0.0,10.5,0.0,3.8333333333333335,5.8,0.0,0.0,0.0,5.2727272727272725,4.0,3.0,1.0,2.0,0.0,0.0,3.090909090909091,4.333333333333333,6.6,1.0,1.0,0.0,0.0,6.333333333333333,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,1.0,0.0,0.0,0.0,0.0,15.166666666666666,0.0,0.0,0.0,0.0,0.0,5.2,0.0,7.3076923076923075,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.333333333333333,1.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,2.75,2.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.714285714285714,0.0,0.0,0.0,0.0,0.0,4.625,0.0,0.0,0.0,0.0,0.0,2.0,7.066666666666666,0.0,7.916666666666667,6.666666666666667,2.0,0.0,0.0,1.75,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
277880,0.0,0.0,6.0,0.0,7.133333333333334,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,5.5,2.125,1.75,5.5,0.0,0.0,0.0,3.090909090909091,6.818181818181818,1.75,10.0,3.3333333333333335,4.25,4.2,7.875,10.0,5.166666666666667,4.714285714285714,6.25,4.0,0.0,1.0,5.5,0.0,0.0,0.0,0.0,0.0,8.142857142857142,4.636363636363637,0.0,0.0,0.0,0.0,0.0,1.0,2.909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,6.111111111111111,7.5,0.0,0.0,3.3333333333333335,0.0,0.0,2.5,0.0,0.0,0.0,1.0,0.0,3.1666666666666665,5.3125,2.0,1.0,4.166666666666667,4.0,0.0,1.4,4.0,1.4,0.0,0.0,1.0,0.0,2.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.642857142857143,1.0,0.0,2.0,0.0,0.0,3.75,2.875,3.857142857142857,0.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.5,0.0,0.0,0.0,0.0,6.666666666666667,5.142857142857143,1.875,0.0,4.75,0.0,0.0,1.0,7.25,0.0,8.0,1.5,1.0,0.0,2.0,5.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279572,6.166666666666667,1.0,0.0,3.8,0.0,1.8,0.0,0.0,2.1666666666666665,0.0,1.6666666666666667,2.25,1.6666666666666667,2.5833333333333335,5.7272727272727275,0.0,0.0,2.5,1.5,1.5,1.6666666666666667,0.0,0.0,1.0,0.0,0.0,4.642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.5,6.666666666666667,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,1.0,0.0,0.0,0.0,1.5,0.0,3.6666666666666665,0.0,0.0,4.0,4.5,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,5.0,6.25,0.0,0.0,4.75,0.0,0.0,0.0,5.636363636363637,1.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,5.333333333333333,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,2.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.4,0.0,0.0,4.571428571428571,3.0,0.0,0.0,0.0,0.0,2.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.5,0.0,0.0,0.0
281022,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,2.5,2.6666666666666665,2.6666666666666665,1.5,3.5,6.833333333333333,1.6666666666666667,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,2.5,2.2,3.25,0.0,3.3333333333333335,2.3333333333333335,3.3333333333333335,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,2.0,1.0,2.6,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,5.0,1.8888888888888888,10.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,1.0,0.0,0.0,0.0,3.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,1.6666666666666667,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
